image_000.jpg,633.6815,187.1917,-464.66486,639.1167,181.74307,-443.31348,642.3748,181.90645,-443.37488,645.747,181.97142,-443.33633,628.7162,181.91821,-445.51053,625.30676,182.05731,-445.35718,621.88654,182.28494,-445.22525,650.3103,189.14934,-313.42978,617.46924,189.4954,-313.6605,640.12384,198.60533,-415.67215,627.67584,198.42145,-415.8404,677.9764,252.64946,-208.72571,588.5085,249.72061,-202.82983,703.66974,321.238,-207.40134,563.6172,315.38565,-160.58063,732.6964,379.7685,-334.53326,534.3119,375.41898,-243.70787,743.9535,391.60764,-367.2354,521.4419,390.25702,-261.4781,742.6592,393.863,-412.39807,524.4229,392.32376,-309.68585,735.3867,391.15988,-356.50592,532.9888,388.1029,-265.42313,654.53467,374.92886,-5.2376723,602.89575,372.9592,5.2106094,647.06165,480.59573,18.628426,604.203,476.1066,47.287804,641.9305,562.6669,232.387,611.00366,561.67224,256.81827,637.20905,573.7469,244.884,616.56366,573.2848,269.34637,649.8544,596.53204,110.92113,602.65656,596.95654,133.18373
image_001.jpg,634.9242,173.67735,-455.58994,640.68665,167.80128,-434.95724,644.06714,168.21066,-434.91702,647.56177,168.51564,-434.83606,630.3616,167.34186,-436.67096,626.95044,167.26193,-436.52646,623.532,167.26036,-436.49094,651.9073,176.48204,-303.1467,618.98474,174.49947,-308.46597,640.91174,185.40195,-405.99457,627.9182,184.50983,-407.5757,677.1076,238.16866,-201.26726,589.37427,235.42566,-206.29099,717.95764,296.10873,-231.90865,549.6727,289.798,-195.96301,767.15784,340.35532,-389.41937,504.39893,340.5397,-319.30658,784.6505,350.48376,-416.80914,487.77466,354.52994,-349.41623,785.58527,350.51007,-464.0329,487.51376,354.48468,-395.3439,777.27386,349.59427,-412.5447,496.11316,351.3109,-342.6048,656.974,360.85538,6.655772,607.19684,361.33896,-6.3993764,654.887,465.1024,17.569891,604.44855,462.9406,-0.8727377,650.29724,550.6504,215.78087,605.45435,553.5554,192.28777,646.42993,561.57874,226.36992,607.7808,565.0283,201.37698,652.77374,583.76324,90.65685,605.6218,587.0078,59.28259
image_002.jpg,636.0639,168.95956,-462.23575,641.59436,162.43155,-442.4524,645.0419,162.64682,-442.4729,648.62195,162.75497,-442.3719,630.97644,162.407,-443.82202,627.41833,162.44446,-443.66693,623.86816,162.58466,-443.5697,652.9919,170.21526,-312.3073,619.167,169.6424,-316.49463,642.44653,180.15762,-412.93488,629.0607,179.89638,-414.1018,679.9185,226.49594,-211.41655,588.50214,227.92068,-210.8776,731.8363,269.8293,-214.9663,532.95514,266.1359,-197.47018,786.9945,299.75845,-338.17105,475.5481,307.21127,-312.82898,804.6633,306.15613,-362.02542,456.24695,319.32236,-336.07172,808.2014,304.47406,-409.53534,454.71725,317.20834,-386.0469,800.50806,304.41876,-360.93597,463.1343,314.46396,-338.9104,657.9292,352.23486,4.95188,606.04016,353.21603,-4.7234006,666.8549,457.34415,2.2498927,596.5333,454.5395,-12.235373,659.556,549.23956,181.57513,593.87506,548.53156,152.2864,654.1323,561.69214,189.90076,597.20013,561.53735,158.63142,666.07294,582.6575,51.578056,590.3237,580.9831,13.293027
image_003.jpg,638.94324,167.46498,-480.0642,642.96906,160.44739,-459.27545,646.23975,160.4662,-459.3067,649.6654,160.36769,-459.19775,632.7908,160.89424,-464.10922,629.1314,161.13297,-463.9837,625.49414,161.47168,-463.88306,652.8787,166.90627,-329.8626,619.93494,168.3474,-346.00934,645.23865,177.89354,-431.08154,631.8344,178.31425,-435.46576,682.4698,219.5988,-243.82689,589.44775,224.00938,-241.81364,750.7936,235.73718,-261.91693,521.2792,242.3666,-235.95312,809.99054,253.11281,-383.508,453.89154,257.10004,-322.79565,828.05725,258.6316,-413.80017,435.75323,263.299,-328.60928,832.47266,254.7836,-457.7112,429.1535,255.93364,-380.4555,826.0336,255.36124,-407.13992,435.37115,255.39166,-348.61566,659.0095,352.25485,2.101234,605.5912,351.08768,-2.0968776,675.3065,455.839,12.806243,586.34094,446.97794,42.86348,681.6915,546.73596,189.6011,572.4286,537.2827,223.17065,677.3998,561.37994,198.49486,575.1806,552.1015,231.8387,692.6926,574.3864,53.13344,564.9656,564.79004,87.704124
image_004.jpg,639.9337,167.01016,-467.89722,645.2091,159.73502,-452.06467,648.45526,159.89308,-451.95752,651.83777,159.94597,-451.9772,635.4313,159.917,-453.2947,632.07465,160.02524,-453.16278,628.7323,160.26025,-453.0348,655.86804,167.22643,-315.76642,624.6968,167.16904,-322.02594,646.1843,177.40283,-414.50745,633.3932,177.31033,-416.13428,679.8151,219.21857,-193.30092,599.0992,211.25078,-194.61662,745.5807,239.13026,-157.56299,537.74304,217.95909,-151.32849,797.08386,256.98123,-300.0298,481.78726,218.19582,-287.86896,813.9402,264.10196,-320.43674,464.9729,219.38106,-314.7619,812.6909,260.56494,-372.00833,463.5299,217.07564,-359.27228,806.89355,260.14435,-323.0381,470.85724,218.69284,-311.051,654.6271,343.50867,16.906197,609.36456,339.3513,-16.674784,659.70276,446.28555,-4.8862524,605.5658,440.27222,-41.115273,659.509,538.44305,165.44427,601.17786,538.21875,109.430756,655.8425,551.9229,172.55249,602.19666,552.5979,113.558014,664.4021,566.2261,7.657655,603.4679,566.9746,-54.995567
image_005.jpg,644.18555,167.4702,-459.92307,648.6996,159.68875,-442.1254,651.83356,159.66394,-442.061,655.0915,159.55609,-442.00223,638.9258,160.05177,-444.096,635.55676,160.14961,-443.92694,632.1731,160.31783,-443.8861,657.9966,165.48253,-303.66013,627.0452,166.10326,-315.0774,649.6083,177.33298,-406.40714,637.28815,177.51205,-409.68085,681.2014,219.8236,-185.66211,599.50714,215.11821,-190.27621,731.1841,260.19464,-192.68344,550.4235,241.72034,-197.53543,773.18353,300.76297,-394.85428,495.03625,261.18802,-389.19604,789.342,314.16666,-432.81616,476.75388,266.98187,-432.402,784.15845,313.7721,-482.3526,477.331,267.56656,-476.3532,777.3441,311.4107,-417.9511,486.05084,267.31998,-413.38165,657.2558,338.51773,13.882467,611.86224,336.01056,-13.496938,648.04333,445.06744,-5.2525992,613.1342,441.8711,-54.102,646.64844,540.0193,150.20546,617.09283,547.8292,65.29733,644.26935,552.2667,154.72537,618.7261,561.9033,65.64761,647.28796,568.60547,-2.4516056,622.3475,578.9563,-94.67251
image_006.jpg,642.3575,171.69041,-475.37082,648.1587,165.42305,-457.32663,651.43945,165.71451,-457.3802,654.8373,165.91243,-457.3172,637.6514,164.94263,-458.44922,634.2164,164.75417,-458.28198,630.7889,164.64307,-458.20178,658.76746,172.0178,-324.89746,625.7009,170.06146,-326.22546,647.8087,182.50673,-423.76038,635.49963,181.60962,-424.25037,682.76276,228.20427,-208.93202,593.37683,224.02058,-195.93045,716.6609,283.33548,-178.36462,554.80597,270.47943,-145.9752,741.8402,339.88876,-318.80817,511.42267,317.82626,-269.14197,752.7255,353.88196,-354.4591,495.25757,330.195,-299.39862,745.9207,354.9905,-401.2682,498.6942,332.86237,-353.26962,739.9342,351.20123,-340.0553,508.23547,329.96088,-293.9994,658.5299,346.44003,-3.275771,609.3979,345.92618,3.3769832,646.2897,455.85062,-25.655954,613.27203,454.85202,-11.085377,636.0059,558.07526,119.27353,618.5779,559.35034,117.21501,631.4317,571.7678,122.848595,622.35876,574.4547,119.5889,639.3592,587.9994,-30.622444,615.92706,588.69507,-32.01568
image_007.jpg,641.1727,180.66495,-508.99948,647.6605,173.57771,-493.2707,651.0229,173.85101,-493.2785,654.4922,174.03145,-493.23206,637.18945,173.16109,-494.05377,633.7828,172.96025,-493.92584,630.3924,172.8337,-493.79562,659.489,180.05939,-364.2459,626.1825,177.99469,-361.06085,647.0307,191.63898,-457.77267,634.78455,190.68892,-456.96643,685.15845,239.7574,-243.10538,593.84985,233.10258,-222.55052,706.6632,303.2818,-183.25922,563.437,290.2072,-132.09756,712.3285,362.18466,-301.99408,545.7019,345.2963,-233.40529,717.5922,377.5752,-341.90802,538.349,360.30722,-260.5173,708.4138,378.55664,-382.1478,544.07666,363.73322,-312.9529,703.61505,372.9582,-319.40976,551.8935,358.79086,-254.96535,661.34186,355.79895,-7.333191,611.30225,354.25305,7.22375,647.6024,464.4135,-13.733309,614.72955,460.02512,21.460331,641.5134,559.0631,157.1742,618.10645,554.84607,192.55008,638.9371,571.57104,164.55574,621.86505,568.8974,200.07025,641.9415,589.71075,14.316683,615.38074,585.69806,55.226326
image_008.jpg,641.4798,190.55592,-594.1267,648.41724,184.10352,-579.79126,651.9238,184.48103,-579.727,655.55786,184.76237,-579.6439,637.77216,183.58153,-579.784,634.33984,183.39711,-579.65765,630.9325,183.30318,-579.5747,661.1701,191.69128,-438.08173,627.05133,189.00488,-433.0463,647.5689,201.65703,-537.1343,634.9744,200.5324,-535.9053,684.6821,251.26947,-294.74966,595.718,243.21336,-276.71515,695.61865,317.03445,-214.00307,574.06335,307.465,-180.72388,693.5681,377.60477,-336.46042,570.555,369.2332,-286.87277,698.0918,395.52664,-380.7578,566.5116,386.66605,-320.61264,688.16394,396.9203,-425.8508,573.08435,389.8379,-375.43823,683.85956,390.52655,-355.6656,579.31506,383.17886,-309.73193,658.9042,364.2253,-1.7684772,608.8567,361.46542,1.6362259,645.347,476.92963,3.2479477,610.27106,471.86734,18.412577,639.8371,562.4002,222.01326,620.431,557.839,253.90276,636.10376,574.0475,234.26903,625.15283,570.71075,267.66504,646.5248,594.6806,76.48286,616.56213,589.8955,113.673515
image_009.jpg,641.8972,190.8893,-595.6866,648.94995,184.7752,-580.45087,652.3894,185.21687,-580.3704,655.9628,185.55988,-580.2862,638.32574,184.05286,-581.5083,634.95154,183.78683,-581.39825,631.604,183.61476,-581.35046,661.2882,192.44691,-433.151,627.4883,189.01555,-434.0544,647.6748,201.79657,-536.7246,635.2137,200.39671,-537.2494,684.599,251.51819,-281.43112,594.8202,243.26111,-278.8618,695.2747,316.66782,-189.19785,574.56494,307.74615,-178.54755,693.7533,377.05383,-314.71988,570.9879,369.39365,-284.09488,698.3208,394.56366,-357.37857,567.42346,386.31842,-317.25974,688.85706,396.3157,-404.71307,572.7126,389.709,-374.34967,684.4708,390.05435,-334.87543,579.07587,383.28418,-307.8526,658.24963,363.14822,5.2938676,607.84845,360.71167,-5.4158397,643.4525,479.32318,9.37282,609.48267,472.79846,-1.0888512,639.64606,563.38104,237.36322,620.88025,560.96893,235.757,635.81287,574.1652,250.39188,625.60565,573.8831,249.25078,648.35767,596.6044,91.42433,617.614,592.8623,89.305786
